requisition_id,main_equipment_name,equipment_serial_no,motor_manufacturing_year,application_use,installed_location,installed_qty,make,model,frame,size,power_rating,kw,kva,rpm,duty_cycle,voltage,current,received_date,received_time,defects_observed,repairs_required,reason_of_failure_id,reason_of_failure_text,warranty_status,previous_refurbishment_job_no,spares_details,service_type_id,service_type_text,equipment_type_id,equipment_type_text,bearing_id,bearing_text,status,created_at,updated_at,created_by,updated_by,motor_age_years,repair_count,days_since_last_repair,previous_refurb_count,bearing_failure_count,winding_failure_count,rotor_failure_count,insulation_failure_count,dept_failure_rate,make_failure_rate,duty_cycle_encoded,make_encoded,equipment_type_encoded,application_use_encoded,health_score,risk_category,risk_label
417,Blower Motor,EQ10416,2019,Pump Driving,Blast Furnace,1,WEG,H604,D225S,1.5 KW,1.52,1.5,1.77,1500,Continuous with Intermittent Load (S6),440,2.37,2024-03-31,20:44:00,"Cooling fan damaged, inadequate cooling",Cooling system repaired. Fan replaced. Ventilation passages cleaned.,5,Overheating,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,4,Blower Motor,1,6205 2RS,DISPATCHED,2024-03-31 00:00:00,2024-04-01 00:00:00,operator_09,supervisor_06,7,1,1095.0,1,0,0,0,0,3.8405797101449277,4.291666666666667,1,9,1,7,94.0,0,LOW
418,AC Motor,EQ10417,2019,Pump Driving,Coke Oven Plant,1,ABB,H496,D80,1.5 KW,1.49,1.5,1.76,1500,Continuous (S1),415,2.37,2024-05-03,10:13:00,Insulation resistance below acceptable limit,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,7,NU 206,DISPATCHED,2024-05-03 00:00:00,2024-05-11 00:00:00,operator_11,supervisor_04,7,1,1095.0,1,0,0,0,1,3.9622641509433962,4.428571428571429,0,0,0,7,87.9,0,LOW
896,AC Motor,EQ10417,2019,Pump Driving,Coke Oven Plant,1,ABB,S627,D80,1.5 KW,1.49,1.5,1.76,1500,Continuous (S1),415,2.37,2024-06-04,12:25:00,Inter-turn short circuit detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-50251,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,4,6306 2RS,DISPATCHED,2024-06-04 00:00:00,2024-07-03 00:00:00,operator_19,supervisor_07,7,2,32.0,2,0,1,0,1,3.9622641509433962,4.428571428571429,0,0,0,7,68.0,1,MEDIUM
554,AC Motor,EQ10417,2019,Pump Driving,Coke Oven Plant,1,ABB,M639,D80,1.5 KW,1.49,1.5,1.76,1500,Continuous (S1),415,2.37,2025-05-18,20:10:00,"Winding burnt, motor tripped on overload",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-13333,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,1,6205 2RS,CLOSED,2025-05-18 00:00:00,2025-06-06 00:00:00,operator_13,supervisor_05,7,3,348.0,3,0,2,0,1,3.9622641509433962,4.428571428571429,0,0,0,7,60.7,1,MEDIUM
1787,AC Motor,EQ10417,2019,Pump Driving,Coke Oven Plant,1,ABB,D636,D80,1.5 KW,1.49,1.5,1.76,1500,Continuous (S1),415,2.37,2025-09-26,10:11:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-98379,Bearing 6306 2RS,2,Bearing Replacement,1,AC Motor,4,6306 2RS,DISPATCHED,2025-09-26 00:00:00,2025-10-13 00:00:00,operator_12,supervisor_03,7,4,131.0,4,1,2,0,1,3.9622641509433962,4.428571428571429,0,0,0,7,61.7,1,MEDIUM
562,AC Motor,EQ10418,2008,Mixer Agitator,Bar Mill,1,ABB,K747,D160M,55.0 KW,54.02,55.0,66.11,1500,Intermittent (S3),415,87.71,2023-04-22,18:03:00,Bearing noise observed during operation,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 22210 E,2,Bearing Replacement,1,AC Motor,10,22210 E,CLOSED,2023-04-22 00:00:00,2023-04-24 00:00:00,operator_18,supervisor_07,18,1,1095.0,1,1,0,0,0,3.788732394366197,4.428571428571429,2,0,0,6,74.3,1,MEDIUM
1970,AC Motor,EQ10418,2008,Mixer Agitator,Bar Mill,1,ABB,M284,D160M,55.0 KW,54.02,55.0,66.11,1500,Intermittent (S3),415,87.71,2023-11-13,10:59:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-71743,Bearing 6306 2RS,2,Bearing Replacement,1,AC Motor,4,6306 2RS,CLOSED,2023-11-13 00:00:00,2023-12-02 00:00:00,operator_17,supervisor_04,18,2,205.0,2,2,0,0,0,3.788732394366197,4.428571428571429,2,0,0,6,58.5,1,MEDIUM
1143,AC Motor,EQ10418,2008,Mixer Agitator,Bar Mill,1,ABB,D184,D160M,55.0 KW,54.02,55.0,66.11,1500,Intermittent (S3),415,87.71,2024-01-29,10:10:00,Rotor rubbing against stator,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-60338,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,11,,CLOSED,2024-01-29 00:00:00,2024-02-14 00:00:00,operator_14,supervisor_05,18,3,77.0,3,2,0,1,0,3.788732394366197,4.428571428571429,2,0,0,6,47.9,2,HIGH
774,AC Motor,EQ10418,2008,Mixer Agitator,Bar Mill,1,ABB,K901,D160M,55.0 KW,54.02,55.0,66.11,1500,Intermittent (S3),415,87.71,2024-06-10,17:12:00,Temperature rise exceeding limits,Cooling system repaired. Fan replaced. Ventilation passages cleaned.,5,Overheating,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,8,NU 308,CLOSED,2024-06-10 00:00:00,2024-06-13 00:00:00,operator_05,supervisor_01,18,4,133.0,4,2,0,1,0,3.788732394366197,4.428571428571429,2,0,0,6,54.6,2,HIGH
621,AC Motor,EQ10418,2008,Mixer Agitator,Bar Mill,1,ABB,E233,D160M,55.0 KW,54.02,55.0,66.11,1500,Intermittent (S3),415,87.71,2024-07-05,20:17:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6205 2RS,2,Bearing Replacement,1,AC Motor,1,6205 2RS,CLOSED,2024-07-05 00:00:00,2024-07-08 00:00:00,operator_14,supervisor_04,18,5,25.0,5,3,0,1,0,3.788732394366197,4.428571428571429,2,0,0,6,35.3,2,HIGH
1941,AC Motor,EQ10418,2008,Mixer Agitator,Bar Mill,1,ABB,M813,D160M,55.0 KW,54.02,55.0,66.11,1500,Intermittent (S3),415,87.71,2025-06-05,08:21:00,Insulation resistance low on winding,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,1,6205 2RS,CLOSED,2025-06-05 00:00:00,2025-06-18 00:00:00,operator_04,supervisor_05,18,6,335.0,6,3,1,1,0,3.788732394366197,4.428571428571429,2,0,0,6,34.8,3,CRITICAL
419,AC Motor,EQ10418,2008,Mixer Agitator,Bar Mill,1,ABB,M831,D160M,55.0 KW,54.02,55.0,66.11,1500,Intermittent (S3),415,87.71,2025-07-22,21:21:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing NU 308,2,Bearing Replacement,1,AC Motor,8,NU 308,DISPATCHED,2025-07-22 00:00:00,2025-08-17 00:00:00,operator_11,supervisor_01,18,7,47.0,7,4,1,1,0,3.788732394366197,4.428571428571429,2,0,0,6,18.8,3,CRITICAL
630,AC Motor,EQ10418,2008,Mixer Agitator,Bar Mill,1,ABB,S462,D160M,55.0 KW,54.02,55.0,66.11,1500,Intermittent (S3),415,87.71,2025-11-10,19:32:00,Insulation breakdown at connections,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,3,6305 2RS,CLOSED,2025-11-10 00:00:00,2025-11-15 00:00:00,operator_19,supervisor_05,18,8,111.0,8,4,1,1,1,3.788732394366197,4.428571428571429,2,0,0,6,29.0,3,CRITICAL
420,AC Motor,EQ10419,2008,Compressor Driving,Hot Strip Mill,1,Havells,E691,D225S,1.1 KW,1.09,1.1,1.25,1500,Continuous (S1),415,1.72,2023-02-03,11:21:00,Rotor eccentricity observed,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,,"Grease, Cleaning agents",6,Shaft Repair,1,AC Motor,4,6306 2RS,DISPATCHED,2023-02-03 00:00:00,2023-02-16 00:00:00,operator_07,supervisor_07,18,1,1095.0,1,0,0,1,0,3.84375,3.843137254901961,0,4,0,0,81.4,0,LOW
1376,AC Motor,EQ10419,2008,Compressor Driving,Hot Strip Mill,1,Havells,M323,D225S,1.1 KW,1.09,1.1,1.25,1500,Continuous (S1),415,1.72,2024-01-07,15:55:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-39825,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,4,6306 2RS,CLOSED,2024-01-07 00:00:00,2024-01-18 00:00:00,operator_12,supervisor_02,18,2,338.0,2,0,1,1,0,3.84375,3.843137254901961,0,4,0,0,70.6,1,MEDIUM
1030,AC Motor,EQ10419,2008,Compressor Driving,Hot Strip Mill,1,Havells,H890,D225S,1.1 KW,1.09,1.1,1.25,1500,Continuous (S1),415,1.72,2024-11-15,11:05:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 7206 B,2,Bearing Replacement,1,AC Motor,9,7206 B,CLOSED,2024-11-15 00:00:00,2024-11-23 00:00:00,operator_05,supervisor_02,18,3,313.0,3,1,1,1,0,3.84375,3.843137254901961,0,4,0,0,59.0,1,MEDIUM
1700,AC Motor,EQ10419,2008,Compressor Driving,Hot Strip Mill,1,Havells,K726,D225S,1.1 KW,1.09,1.1,1.25,1500,Continuous (S1),415,1.72,2025-02-16,11:05:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-70447,Bearing N/A,2,Bearing Replacement,1,AC Motor,11,,CLOSED,2025-02-16 00:00:00,2025-03-05 00:00:00,operator_18,supervisor_06,18,4,93.0,4,2,1,1,0,3.84375,3.843137254901961,0,4,0,0,38.2,2,HIGH
421,Compressor Motor,EQ10420,2002,Crane Hoisting,Cold Rolling Mill,1,Crompton Greaves,K179,D280M,18.5 KW,18.34,18.5,20.45,1500,Continuous (S1),415,28.97,2024-01-31,19:55:00,Phase imbalance detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,6,Compressor Motor,2,6206 2RS,CLOSED,2024-01-31 00:00:00,2024-02-20 00:00:00,operator_16,supervisor_05,24,1,1095.0,1,0,1,0,0,4.191780821917808,3.5285714285714285,0,2,2,3,71.5,1,MEDIUM
1076,Compressor Motor,EQ10420,2002,Crane Hoisting,Cold Rolling Mill,1,Crompton Greaves,M460,D280M,18.5 KW,18.34,18.5,20.45,1500,Continuous (S1),415,28.97,2025-10-19,19:47:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-82454,"Copper wire, Insulation paper, Varnish",1,Rewinding,6,Compressor Motor,4,6306 2RS,CLOSED,2025-10-19 00:00:00,2025-10-25 00:00:00,operator_12,supervisor_06,24,2,627.0,2,0,2,0,0,4.191780821917808,3.5285714285714285,0,2,2,3,63.7,1,MEDIUM
422,AC Motor,EQ10421,2005,Pump Driving,Bar Mill,1,Toshiba,E687,D225S,160.0 KW,162.25,160.0,189.35,1500,Short Time (S2),6600,16.3,2023-03-18,18:35:00,"Rotor bars broken, abnormal sound",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,2,6206 2RS,CLOSED,2023-03-18 00:00:00,2023-04-08 00:00:00,operator_06,supervisor_03,21,1,1095.0,1,0,0,1,0,3.788732394366197,3.4375,4,8,0,7,70.6,1,MEDIUM
1311,AC Motor,EQ10421,2005,Pump Driving,Bar Mill,1,Toshiba,H410,D225S,160.0 KW,162.25,160.0,189.35,1500,Short Time (S2),6600,16.3,2024-01-01,17:14:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-86629,Bearing 6205 2RS,2,Bearing Replacement,1,AC Motor,1,6205 2RS,DISPATCHED,2024-01-01 00:00:00,2024-01-28 00:00:00,operator_17,supervisor_06,21,2,289.0,2,1,0,1,0,3.788732394366197,3.4375,4,8,0,7,54.0,2,HIGH
1422,AC Motor,EQ10421,2005,Pump Driving,Bar Mill,1,Toshiba,E735,D225S,160.0 KW,162.25,160.0,189.35,1500,Short Time (S2),6600,16.3,2024-01-11,17:47:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-59934,Bearing N/A,2,Bearing Replacement,1,AC Motor,11,,CLOSED,2024-01-11 00:00:00,2024-01-24 00:00:00,operator_16,supervisor_03,21,3,10.0,3,2,0,1,0,3.788732394366197,3.4375,4,8,0,7,53.0,2,HIGH
1255,AC Motor,EQ10421,2005,Pump Driving,Bar Mill,1,Toshiba,D338,D225S,160.0 KW,162.25,160.0,189.35,1500,Short Time (S2),6600,16.3,2024-04-26,13:59:00,Rotor eccentricity observed,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-62287,"Grease, Cleaning agents",6,Shaft Repair,1,AC Motor,11,,DISPATCHED,2024-04-26 00:00:00,2024-05-09 00:00:00,operator_17,supervisor_05,21,4,106.0,4,2,0,2,0,3.788732394366197,3.4375,4,8,0,7,47.0,2,HIGH
1270,AC Motor,EQ10421,2005,Pump Driving,Bar Mill,1,Toshiba,H343,D225S,160.0 KW,162.25,160.0,189.35,1500,Short Time (S2),6600,16.3,2025-06-08,08:40:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6206 2RS,2,Bearing Replacement,1,AC Motor,2,6206 2RS,CLOSED,2025-06-08 00:00:00,2025-06-16 00:00:00,operator_12,supervisor_05,21,5,408.0,5,3,0,2,0,3.788732394366197,3.4375,4,8,0,7,30.5,3,CRITICAL
1368,DC Motor,EQ10422,2020,Conveyor Belt,Sinter Plant,1,WEG,E586,D180M,37.0 KW,36.31,37.0,40.88,1500,Intermittent (S3),415,56.0,2025-01-26,09:57:00,Low megger value on phases,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,JOB-41354,"Grease, Cleaning agents",5,Insulation Repair,2,DC Motor,4,6306 2RS,DISPATCHED,2025-01-26 00:00:00,2025-01-30 00:00:00,operator_01,supervisor_02,6,1,1095.0,1,0,0,0,1,4.419354838709677,4.291666666666667,2,9,4,1,83.7,0,LOW
423,DC Motor,EQ10422,2020,Conveyor Belt,Sinter Plant,1,WEG,E769,D180M,37.0 KW,36.31,37.0,40.88,1500,Intermittent (S3),415,56.0,2025-04-09,09:31:00,Low megger value on phases,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,2,DC Motor,1,6205 2RS,DISPATCHED,2025-04-09 00:00:00,2025-05-04 00:00:00,operator_02,supervisor_06,6,2,73.0,2,0,0,0,2,4.419354838709677,4.291666666666667,2,9,4,1,74.4,1,MEDIUM
424,Pump Motor,EQ10423,2007,Crane Hoisting,Cold Rolling Mill,1,GE,M352,D280S,30.0 KW,30.31,30.0,35.71,1500,Short Time (S2),415,51.71,2023-01-15,07:47:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6206 2RS,2,Bearing Replacement,3,Pump Motor,2,6206 2RS,CLOSED,2023-01-15 00:00:00,2023-02-09 00:00:00,operator_03,supervisor_04,19,1,1095.0,1,1,0,0,0,4.191780821917808,4.354838709677419,4,3,5,3,77.4,0,LOW
1991,Pump Motor,EQ10423,2007,Crane Hoisting,Cold Rolling Mill,1,GE,E310,D280S,30.0 KW,30.31,30.0,35.71,1500,Short Time (S2),415,51.71,2023-03-10,21:37:00,"Rotor bars broken, abnormal sound",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-84478,Bearing 6205 2RS,2,Bearing Replacement,3,Pump Motor,1,6205 2RS,DISPATCHED,2023-03-10 00:00:00,2023-03-25 00:00:00,operator_03,supervisor_07,19,2,54.0,2,1,0,1,0,4.191780821917808,4.354838709677419,4,3,5,3,59.7,1,MEDIUM
717,Pump Motor,EQ10423,2007,Crane Hoisting,Cold Rolling Mill,1,GE,H483,D280S,30.0 KW,30.31,30.0,35.71,1500,Short Time (S2),415,51.71,2023-06-11,07:04:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6308 2RS,2,Bearing Replacement,3,Pump Motor,6,6308 2RS,CLOSED,2023-06-11 00:00:00,2023-06-22 00:00:00,operator_13,supervisor_07,19,3,93.0,3,2,0,1,0,4.191780821917808,4.354838709677419,4,3,5,3,44.7,2,HIGH
843,Pump Motor,EQ10423,2007,Crane Hoisting,Cold Rolling Mill,1,GE,H420,D280S,30.0 KW,30.31,30.0,35.71,1500,Short Time (S2),415,51.71,2024-01-10,17:10:00,Inter-turn short circuit detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-44311,"Copper wire, Insulation paper, Varnish",1,Rewinding,3,Pump Motor,11,,CLOSED,2024-01-10 00:00:00,2024-02-08 00:00:00,operator_08,supervisor_03,19,4,213.0,4,2,1,1,0,4.191780821917808,4.354838709677419,4,3,5,3,43.1,2,HIGH
1820,Pump Motor,EQ10423,2007,Crane Hoisting,Cold Rolling Mill,1,GE,D310,D280S,30.0 KW,30.31,30.0,35.71,1500,Short Time (S2),415,51.71,2024-06-21,08:25:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-35762,"Copper wire, Insulation paper, Varnish",1,Rewinding,3,Pump Motor,1,6205 2RS,CLOSED,2024-06-21 00:00:00,2024-07-13 00:00:00,operator_06,supervisor_04,19,5,163.0,5,2,2,1,0,4.191780821917808,4.354838709677419,4,3,5,3,43.7,2,HIGH
1315,Pump Motor,EQ10423,2007,Crane Hoisting,Cold Rolling Mill,1,GE,D861,D280S,30.0 KW,30.31,30.0,35.71,1500,Short Time (S2),415,51.71,2025-05-22,14:10:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6206 2RS,2,Bearing Replacement,3,Pump Motor,2,6206 2RS,CLOSED,2025-05-22 00:00:00,2025-06-18 00:00:00,operator_17,supervisor_04,19,6,335.0,6,3,2,1,0,4.191780821917808,4.354838709677419,4,3,5,3,33.5,3,CRITICAL
1186,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,D752,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2023-03-08,06:32:00,Insulation resistance low on winding,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-32625,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,5,6307 2RS,CLOSED,2023-03-08 00:00:00,2023-03-24 00:00:00,operator_16,supervisor_03,25,1,1095.0,1,0,1,0,0,3.9622641509433962,4.291666666666667,3,9,4,0,57.9,1,MEDIUM
1524,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,E575,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2023-03-16,13:54:00,"Shaft bent, causing vibration",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-35127,"Grease, Cleaning agents",4,Alignment Correction,2,DC Motor,8,NU 308,DISPATCHED,2023-03-16 00:00:00,2023-04-05 00:00:00,operator_06,supervisor_05,25,2,8.0,2,0,1,1,0,3.9622641509433962,4.291666666666667,3,9,4,0,36.6,2,HIGH
833,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,D553,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2024-01-17,11:13:00,"Winding burnt, motor tripped on overload",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,11,,DISPATCHED,2024-01-17 00:00:00,2024-02-14 00:00:00,operator_03,supervisor_02,25,3,307.0,3,0,2,1,0,3.9622641509433962,4.291666666666667,3,9,4,0,36.5,2,HIGH
1043,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,H608,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2024-01-27,20:33:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-89397,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,3,6305 2RS,CLOSED,2024-01-27 00:00:00,2024-02-04 00:00:00,operator_11,supervisor_07,25,4,10.0,4,0,3,1,0,3.9622641509433962,4.291666666666667,3,9,4,0,23.3,3,CRITICAL
425,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,K250,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2025-07-15,09:43:00,"Rotor bars broken, abnormal sound",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,10,22210 E,DISPATCHED,2025-07-15 00:00:00,2025-08-12 00:00:00,operator_15,supervisor_02,25,5,535.0,5,0,3,2,0,3.9622641509433962,4.291666666666667,3,9,4,0,28.5,3,CRITICAL
1232,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,K273,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2025-09-12,19:49:00,Inter-turn short circuit detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-76500,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,8,NU 308,DISPATCHED,2025-09-12 00:00:00,2025-09-16 00:00:00,operator_01,supervisor_05,25,6,59.0,6,0,4,2,0,3.9622641509433962,4.291666666666667,3,9,4,0,17.2,3,CRITICAL
1857,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,H238,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2025-09-16,09:05:00,Phase imbalance detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-41048,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,2,6206 2RS,CLOSED,2025-09-16 00:00:00,2025-10-14 00:00:00,operator_02,supervisor_05,25,7,4.0,7,0,5,2,0,3.9622641509433962,4.291666666666667,3,9,4,0,13.6,3,CRITICAL
629,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,K219,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2025-09-18,09:53:00,Insulation resistance low on winding,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,11,,DISPATCHED,2025-09-18 00:00:00,2025-09-26 00:00:00,operator_10,supervisor_06,25,8,2.0,8,0,6,2,0,3.9622641509433962,4.291666666666667,3,9,4,0,9.4,3,CRITICAL
1132,DC Motor,EQ10424,2001,Compressor Driving,Coke Oven Plant,1,WEG,K118,D112M,500.0 KW,494.12,500.0,578.51,1500,Periodic (S5),6600,52.36,2025-12-09,12:46:00,Rotor rubbing against stator,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-67993,"Grease, Cleaning agents",3,General Overhaul,2,DC Motor,3,6305 2RS,CLOSED,2025-12-09 00:00:00,2025-12-23 00:00:00,operator_08,supervisor_03,25,9,82.0,9,0,6,3,0,3.9622641509433962,4.291666666666667,3,9,4,0,3.2,3,CRITICAL
426,AC Motor,EQ10425,2018,Compressor Driving,Blast Furnace,1,Havells,D368,D90L,7.5 KW,7.54,7.5,8.72,1500,Continuous (S1),415,12.29,2025-11-28,21:44:00,Insulation resistance low on winding,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,7,NU 206,DISPATCHED,2025-11-28 00:00:00,2025-12-22 00:00:00,operator_15,supervisor_05,8,1,1095.0,1,0,1,0,0,3.8405797101449277,3.843137254901961,0,4,0,0,84.4,0,LOW
427,Compressor Motor,EQ10426,2021,Conveyor Belt,Bar Mill,1,WEG,K951,D132M,7.5 KW,7.41,7.5,8.37,1500,Intermittent (S3),415,12.14,2024-01-21,14:46:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing N/A,2,Bearing Replacement,6,Compressor Motor,11,,CLOSED,2024-01-21 00:00:00,2024-01-31 00:00:00,operator_11,supervisor_02,5,1,1095.0,1,1,0,0,0,3.788732394366197,4.291666666666667,2,9,2,1,81.8,0,LOW
1554,Compressor Motor,EQ10426,2021,Conveyor Belt,Bar Mill,1,WEG,E458,D132M,7.5 KW,7.41,7.5,8.37,1500,Intermittent (S3),415,12.14,2025-07-24,13:02:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-21851,"Copper wire, Insulation paper, Varnish",1,Rewinding,6,Compressor Motor,6,6308 2RS,DISPATCHED,2025-07-24 00:00:00,2025-08-04 00:00:00,operator_05,supervisor_05,5,2,550.0,2,1,1,0,0,3.788732394366197,4.291666666666667,2,9,2,1,76.4,0,LOW
748,AC Motor,EQ10427,2004,Conveyor Belt,Cold Rolling Mill,1,Crompton Greaves,H227,D315M,400.0 KW,404.83,400.0,435.89,1500,Continuous (S1),6600,37.66,2023-09-02,12:08:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-21440,Bearing 6206 2RS,2,Bearing Replacement,1,AC Motor,2,6206 2RS,CLOSED,2023-09-02 00:00:00,2023-09-05 00:00:00,operator_02,supervisor_07,22,1,1095.0,1,1,0,0,0,4.191780821917808,3.5285714285714285,0,2,0,1,59.7,1,MEDIUM
